indice,tiempo_s,adc_raw,ecg_filtrado,bpm_estimado
13034,36.182389,345,36.343291,108.34
13035,36.185165,345,36.828329,108.34
13036,36.187941,346,37.102733,108.34
13037,36.190717,346,37.186236,108.34
13038,36.193493,345,37.023652,108.34
13039,36.196269,344,36.504850,108.34
13040,36.199045,344,35.734237,108.34
13041,36.201821,344,34.949422,108.34
13042,36.204597,345,34.330629,108.34
13043,36.207373,345,33.942533,108.34
13044,36.210149,346,33.780411,108.34
13045,36.212925,346,33.844214,108.34
13046,36.215701,347,34.091152,108.34
13047,36.218477,347,34.402888,108.34
13048,36.221253,348,34.641069,108.34
13049,36.224029,347,34.668328,108.34
13050,36.226805,347,34.385154,108.34
13051,36.229581,345,33.767163,108.34
13052,36.232357,345,32.861948,108.34
13053,36.235133,344,31.814638,108.34
13054,36.237909,345,30.811113,108.34
13055,36.240685,345,30.037686,108.34
13056,36.243461,344,29.461594,108.34
13057,36.246237,344,28.932306,108.34
13058,36.249013,343,28.412325,108.34
13059,36.251789,343,27.837638,108.34
13060,36.254565,343,27.200831,108.34
13061,36.257341,343,26.565042,108.34
13062,36.260117,343,26.001303,108.34
13063,36.262893,342,25.517168,108.34
13064,36.265669,341,24.972112,108.34
13065,36.268445,340,24.214706,108.34
13066,36.271221,340,23.255823,108.34
13067,36.273997,340,22.280257,108.34
13068,36.276773,341,21.557026,108.34
13069,36.279549,341,21.265007,108.34
13070,36.282325,339,21.148894,108.34
13071,36.285101,339,20.800243,108.34
13072,36.287877,341,20.377230,108.34
13073,36.290653,342,20.290292,108.34
13074,36.293429,343,20.600076,108.34
13075,36.296205,343,21.130962,108.34
13076,36.298981,343,21.662094,108.34
13077,36.301757,343,22.017745,108.34
13078,36.304533,343,22.098455,108.34
13079,36.307309,343,21.876847,108.34
13080,36.310085,342,21.370838,108.34
13081,36.312861,341,20.609017,108.34
13082,36.315637,341,19.761066,108.34
13083,36.318413,340,18.986091,108.34
13084,36.321189,340,18.237654,108.34
13085,36.323965,339,17.422732,108.34
13086,36.326741,339,16.544891,108.34
13087,36.329517,338,15.710247,108.34
13088,36.332293,340,15.168733,108.34
13089,36.335069,341,15.215835,108.34
13090,36.337845,342,15.771924,108.34
13091,36.340621,342,16.432980,108.34
13092,36.343397,342,16.884244,108.34
13093,36.346173,340,16.917684,108.34
13094,36.348949,339,16.402599,108.34
13095,36.351725,338,15.433227,108.34
13096,36.354501,338,14.262744,108.34
13097,36.357277,339,13.232802,108.34
13098,36.360053,340,12.694145,108.34
13099,36.362829,340,12.711420,108.34
13100,36.365605,341,13.117649,108.34
13101,36.368381,339,13.548729,108.34
13102,36.371157,340,13.620442,108.34
13103,36.373933,342,13.546913,108.34
13104,36.376709,343,13.770357,108.34
13105,36.379485,341,14.124952,108.34
13106,36.382261,341,14.199131,108.34
13107,36.385037,341,14.010210,108.34
13108,36.387813,341,13.717481,108.34
13109,36.390589,342,13.400762,108.34
13110,36.393365,343,13.250674,108.34
13111,36.396141,344,13.449817,108.34
13112,36.398917,344,13.968636,108.34
13113,36.401693,343,14.470004,108.34
13114,36.404469,343,14.598251,108.34
13115,36.407245,342,14.246156,108.34
13116,36.410021,342,13.506893,108.34
13117,36.412797,341,12.609512,108.34
13118,36.415573,341,11.781167,108.34
13119,36.418349,342,11.263801,108.34
13120,36.421125,342,11.139902,108.34
13121,36.423901,339,10.923660,108.34
13122,36.426677,339,10.145297,108.34
13123,36.429453,339,9.109121,108.34
13124,36.432229,340,8.384496,108.34
13125,36.435005,339,8.084712,108.34
13126,36.437781,339,7.911900,108.34
13127,36.440557,338,7.593333,108.34
13128,36.443333,337,6.999806,108.34
13129,36.446109,336,6.138354,108.34
13130,36.448885,335,5.138089,108.34
13131,36.451661,335,4.166064,108.34
13132,36.454437,335,3.390164,108.34
13133,36.457213,334,2.777404,108.34
13134,36.459989,334,2.200349,108.34
13135,36.462765,334,1.727771,108.34
13136,36.465541,335,1.541117,108.34
13137,36.468317,335,1.680117,108.34
13138,36.471093,336,2.012323,108.34
13139,36.473869,337,2.477277,108.34
13140,36.476645,337,3.023561,108.34
13141,36.479421,337,3.490464,108.34
13142,36.482197,336,3.714150,108.34
13143,36.484973,335,3.539629,108.34
13144,36.487749,336,3.068737,108.34
13145,36.490525,335,2.555366,108.34
13146,36.493301,336,2.119195,108.34
13147,36.496077,335,1.830410,108.34
13148,36.498853,335,1.631807,108.34
13149,36.501629,336,1.544952,108.34
13150,36.504405,336,1.649157,108.34
13151,36.507181,335,1.716613,108.34
13152,36.509957,335,1.531038,108.34
13153,36.512733,336,1.297448,108.34
13154,36.515509,337,1.370946,108.34
13155,36.518285,337,1.768515,108.34
13156,36.521061,337,2.197628,108.34
13157,36.523837,336,2.363585,108.34
13158,36.526613,336,2.178819,108.34
13159,36.529389,335,1.753448,108.34
13160,36.532165,334,1.140435,108.34
13161,36.534941,334,0.404046,108.34
13162,36.537717,333,-0.341692,108.34
13163,36.540493,333,-1.060802,108.34
13164,36.543269,334,-1.571959,108.34
13165,36.546045,334,-1.687719,108.34
13166,36.548821,333,-1.605121,108.34
13167,36.551597,332,-1.701976,108.34
13168,36.554373,332,-2.084399,108.34
13169,36.557149,329,-2.798263,108.34
13170,36.559925,329,-3.906336,108.34
13171,36.562701,330,-4.971564,108.34
13172,36.565477,332,-5.363806,108.34
13173,36.568253,333,-4.911097,108.34
13174,36.571029,334,-3.901802,108.34
13175,36.573805,334,-2.771823,108.34
13176,36.576581,334,-1.870289,108.34
13177,36.579357,333,-1.413621,108.34
13178,36.582133,333,-1.435695,108.34
13179,36.584909,332,-1.815788,108.34
13180,36.587685,331,-2.476742,108.34
13181,36.590461,331,-3.283501,108.34
13182,36.593237,333,-3.807890,108.34
13183,36.596013,332,-3.821641,108.34
13184,36.598789,331,-3.720572,108.34
13185,36.601565,330,-3.922386,108.34
13186,36.604341,330,-4.406024,108.34
13187,36.607117,330,-4.923109,108.34
13188,36.609893,330,-5.299877,108.34
13189,36.612669,330,-5.513930,108.34
13190,36.615445,331,-5.517804,108.34
13191,36.618221,331,-5.271864,108.34
13192,36.620997,331,-4.919020,108.34
13193,36.623773,329,-4.787911,108.34
13194,36.626549,329,-5.093002,108.34
13195,36.629325,329,-5.624218,108.34
13196,36.632101,331,-5.924451,108.34
13197,36.634877,332,-5.663289,108.34
13198,36.637653,332,-4.962745,108.34
13199,36.640429,332,-4.222444,108.34
13200,36.643205,333,-3.596847,108.34
13201,36.645981,332,-3.126911,108.34
13202,36.648757,330,-3.118203,108.34
13203,36.651533,328,-3.855141,108.34
13204,36.654309,329,-5.033397,108.34
13205,36.657085,330,-5.918360,108.34
13206,36.659861,331,-6.098562,108.34
13207,36.662637,332,-5.648379,108.34
13208,36.665413,334,-4.711170,108.34
13209,36.668189,332,-3.640539,108.34
13210,36.670965,330,-3.149563,108.34
13211,36.673741,328,-3.635824,108.34
13212,36.676517,328,-4.804139,108.34
13213,36.679293,328,-6.045023,108.34
13214,36.682069,329,-6.878561,108.34
13215,36.684845,329,-7.143275,108.34
13216,36.687621,329,-6.989699,108.34
13217,36.690397,329,-6.665048,108.34
13218,36.693173,331,-6.189352,108.34
13219,36.695949,332,-5.439149,108.34
13220,36.698725,333,-4.482973,108.34
13221,36.701501,332,-3.615714,108.34
13222,36.704277,331,-3.173448,108.34
13223,36.707053,329,-3.356455,108.34
13224,36.709829,328,-4.157139,108.34
13225,36.712605,329,-5.209559,108.34
13226,36.715381,330,-5.939987,108.34
13227,36.718157,331,-6.043263,108.34
13228,36.720933,333,-5.448178,108.34
13229,36.723709,334,-4.226905,108.34
13230,36.726485,332,-2.947278,108.34
13231,36.729261,328,-2.609678,108.34
13232,36.732037,326,-3.717887,108.34
13233,36.734813,327,-5.600383,108.34
13234,36.737589,330,-6.948249,108.34
13235,36.740365,332,-6.949913,108.34
13236,36.743141,333,-5.795159,108.34
13237,36.745917,332,-4.305888,108.34
13238,36.748693,331,-3.288435,108.34
13239,36.751469,330,-3.069109,108.34
13240,36.754245,332,-3.313151,108.34
13241,36.757021,332,-3.459411,108.34
13242,36.759797,333,-3.319911,108.34
13243,36.762573,335,-2.797916,108.34
13244,36.765349,337,-1.716536,108.34
13245,36.768125,340,-0.045217,108.34
13246,36.770901,342,2.075381,108.34
13247,36.773677,343,4.262936,108.34
13248,36.776453,344,6.126734,108.34
13249,36.779229,344,7.496224,108.34
13250,36.782005,345,8.396479,108.34
13251,36.784781,346,9.036174,108.34
13252,36.787557,346,9.533135,108.34
13253,36.790333,344,9.651468,108.34
13254,36.793109,344,9.221666,108.34
13255,36.795885,344,8.549815,108.34
13256,36.798661,346,8.138562,108.34
13257,36.801437,347,8.288462,108.34
13258,36.804213,346,8.748224,108.34
13259,36.806989,342,8.722241,108.34
13260,36.809765,339,7.576517,108.34
13261,36.812541,334,5.223452,108.34
13262,36.815317,331,1.903485,108.34
13263,36.818093,327,-1.964064,108.34
13264,36.820869,327,-5.751509,108.34
13265,36.823645,328,-8.576619,108.34
13266,36.826421,329,-9.871741,108.34
13267,36.829197,328,-9.940416,108.34
13268,36.831973,328,-9.526203,108.34
13269,36.834749,328,-9.111763,108.34
13270,36.837525,326,-9.006964,108.34
13271,36.840301,324,-9.542804,108.34
13272,36.843077,324,-10.591539,108.34
13273,36.845853,323,-11.666534,108.34
13274,36.848629,323,-12.504158,108.34
13275,36.851405,324,-12.962849,108.34
13276,36.854181,325,-12.905246,108.34
13277,36.856957,324,-12.509847,108.34
13278,36.859733,323,-12.214057,108.34
13279,36.862509,323,-12.190816,108.34
13280,36.865285,323,-12.281568,108.34
13281,36.868061,323,-12.372665,108.34
13282,36.870837,325,-12.304280,108.34
13283,36.873613,325,-11.891289,108.34
13284,36.876389,325,-11.269221,108.34
13285,36.879165,322,-10.897906,108.34
13286,36.881941,320,-11.269924,108.34
13287,36.884717,320,-12.317810,108.34
13288,36.887493,318,-13.629166,108.34
13289,36.890269,313,-15.350007,108.34
13290,36.893045,307,-18.020660,108.34
13291,36.895821,298,-22.073725,108.34
13292,36.898597,286,-27.996135,108.34
13293,36.901373,273,-36.213103,108.34
13294,36.904149,267,-46.056337,108.34
13295,36.906925,270,-55.044127,108.34
13296,36.909701,285,-59.577948,108.34
13297,36.912477,310,-56.300143,82.50
13298,36.915253,336,-43.816145,82.50
13299,36.918029,360,-23.741457,82.50
13300,36.920805,379,0.254229,82.50
13301,36.923581,397,24.453604,82.50
13302,36.926357,415,46.700284,82.50
13303,36.929133,428,66.150870,82.50
13304,36.931909,436,82.077908,82.50
13305,36.934685,437,93.603209,82.50
13306,36.937461,427,99.523476,82.50
13307,36.940237,408,98.247735,82.50
13308,36.943013,384,88.771792,82.50
13309,36.945789,357,71.509439,82.50
13310,36.948565,331,48.257738,82.50
13311,36.951341,310,21.987806,82.50
13312,36.954117,296,-3.629076,82.50
13313,36.956893,286,-25.433465,82.50
13314,36.959669,279,-41.937112,82.50
13315,36.962445,274,-53.303665,82.50
13316,36.965221,272,-60.445412,82.50
13317,36.967997,274,-64.086729,82.50
13318,36.970773,279,-64.475159,82.50
13319,36.973549,288,-61.616230,82.50
13320,36.976325,299,-55.543301,82.50
13321,36.979101,309,-46.790382,82.50
13322,36.981877,315,-36.759804,82.50
13323,36.984653,319,-27.247020,82.50
13324,36.987429,322,-19.463135,82.50
13325,36.990205,323,-13.822698,82.50
13326,36.992981,324,-10.270949,82.50
13327,36.995757,325,-8.346276,82.50
13328,36.998533,325,-7.442348,82.50
13329,37.001309,324,-7.188530,82.50
13330,37.004085,322,-7.491127,82.50
13331,37.006861,321,-8.285231,82.50
13332,37.009637,320,-9.364610,82.50
13333,37.012413,320,-10.466857,82.50
13334,37.015189,321,-11.259198,82.50
13335,37.017965,323,-11.346985,82.50
13336,37.020741,323,-10.661146,82.50
13337,37.023517,324,-9.558230,82.50
13338,37.026293,325,-8.348949,82.50
13339,37.029069,325,-7.253651,82.50
13340,37.031845,326,-6.427355,82.50
13341,37.034621,325,-5.886250,82.50
13342,37.037397,324,-5.718547,82.50
13343,37.040173,324,-5.890666,82.50
13344,37.042949,324,-6.165666,82.50
13345,37.045725,325,-6.333956,82.50
13346,37.048501,325,-6.298670,82.50
13347,37.051277,324,-6.198307,82.50
13348,37.054053,323,-6.263597,82.50
13349,37.056829,323,-6.499303,82.50
13350,37.059605,323,-6.748330,82.50
13351,37.062381,321,-7.104572,82.50
13352,37.065157,320,-7.823759,82.50
13353,37.067933,320,-8.749813,82.50
13354,37.070709,320,-9.451811,82.50
13355,37.073485,320,-9.745119,82.50
13356,37.076261,320,-9.737453,82.50
13357,37.079037,320,-9.622840,82.50
13358,37.081813,320,-9.518837,82.50
13359,37.084589,320,-9.421170,82.50
13360,37.087365,320,-9.272316,82.50
13361,37.090141,320,-9.058156,82.50
13362,37.092917,320,-8.838149,82.50
13363,37.095693,321,-8.611372,82.50
13364,37.098469,322,-8.235679,82.50
13365,37.101245,321,-7.743727,82.50
13366,37.104021,320,-7.440867,82.50
13367,37.106797,317,-7.673967,82.50
13368,37.109573,316,-8.596796,82.50
13369,37.112349,316,-9.876611,82.50
13370,37.115125,318,-10.838507,82.50
13371,37.117901,319,-10.985799,82.50
13372,37.120677,320,-10.317146,82.50
13373,37.123453,318,-9.350771,82.50
13374,37.126229,317,-8.780649,82.50
13375,37.129005,317,-8.813266,82.50
13376,37.131781,316,-9.247791,82.50
13377,37.134557,315,-9.959438,82.50
13378,37.137333,314,-10.817913,82.50
13379,37.140109,313,-11.652372,82.50
13380,37.142885,312,-12.401231,82.50
13381,37.145661,312,-13.055405,82.50
13382,37.148437,311,-13.630086,82.50
13383,37.151213,309,-14.309569,82.50
13384,37.153989,307,-15.288732,82.50
13385,37.156765,306,-16.472349,82.50
13386,37.159541,305,-17.607201,82.50
13387,37.162317,304,-18.607872,82.50
13388,37.165093,303,-19.544780,82.50
13389,37.167869,302,-20.446847,82.50
13390,37.170645,301,-21.256293,82.50
13391,37.173421,299,-21.993451,82.50
13392,37.176197,297,-22.852351,82.50
13393,37.178973,298,-23.779750,82.50
13394,37.181749,298,-24.408628,82.50
13395,37.184525,298,-24.612938,82.50
13396,37.187301,298,-24.479210,82.50
13397,37.190077,298,-24.070120,82.50
13398,37.192853,298,-23.499131,82.50
13399,37.195629,297,-23.016354,82.50
13400,37.198405,295,-22.995023,82.50
13401,37.201181,292,-23.734996,82.50
13402,37.203957,290,-25.186501,82.50
13403,37.206733,290,-26.805295,82.50
13404,37.209509,292,-27.802416,82.50
13405,37.212285,295,-27.609252,82.50
13406,37.215061,298,-26.130292,82.50
13407,37.217837,301,-23.628343,82.50
13408,37.220613,304,-20.444279,82.50
13409,37.223389,307,-16.880417,82.50
13410,37.226165,311,-13.145391,82.50
13411,37.228941,313,-9.479926,82.50
13412,37.231717,314,-6.330093,82.50
13413,37.234493,316,-3.902335,82.50
13414,37.237269,319,-1.812100,82.50
13415,37.240045,321,0.375227,82.50
13416,37.242821,323,2.660377,82.50
13417,37.245597,326,4.930651,82.50
13418,37.248373,330,7.342596,82.50
13419,37.251149,333,10.093512,82.50
13420,37.253925,335,13.054373,82.50
13421,37.256701,338,15.982640,82.50
13422,37.259477,340,18.753898,82.50
13423,37.262253,343,21.285298,82.50
13424,37.265029,345,23.568271,82.50
13425,37.267805,347,25.621564,82.50
13426,37.270581,347,27.357419,82.50
13427,37.273357,347,28.571600,82.50
13428,37.276133,347,29.164734,82.50
13429,37.278909,349,29.370756,82.50
13430,37.281685,350,29.575253,82.50
13431,37.284461,351,29.944375,82.50
13432,37.287237,349,30.261142,82.50
13433,37.290013,347,30.062071,82.50
13434,37.292789,347,29.242259,82.50
13435,37.295565,349,28.330272,82.50
13436,37.298341,350,27.856176,82.50
13437,37.301117,350,27.819429,82.50
13438,37.303893,349,27.885458,82.50
13439,37.306669,351,27.995628,82.50
13440,37.309445,351,28.322760,82.50
13441,37.312221,352,28.736916,82.50
13442,37.314997,351,28.910650,82.50
13443,37.317773,349,28.516687,82.50
13444,37.320549,349,27.579139,82.50
13445,37.323325,350,26.674405,82.50
13446,37.326101,351,26.275725,82.50
13447,37.328877,351,26.282307,82.50
13448,37.331653,351,26.309652,82.50
13449,37.334429,350,26.107444,82.50
13450,37.337205,349,25.612794,82.50
13451,37.339981,347,24.795055,82.50
13452,37.342757,346,23.611533,82.50
13453,37.345533,346,22.208017,82.50
13454,37.348309,346,20.887693,82.50
13455,37.351085,347,19.951029,82.50
13456,37.353861,346,19.507048,82.50
13457,37.356637,346,19.353140,82.50
13458,37.359413,346,19.277617,82.50
13459,37.362189,346,19.140592,82.50
13460,37.364965,346,18.838123,82.50
13461,37.367741,346,18.425364,82.50
13462,37.370517,346,18.068174,82.50
13463,37.373293,346,17.879871,82.50
13464,37.376069,345,17.733753,82.50
13465,37.378845,345,17.389472,82.50
13466,37.381621,345,16.833549,82.50
13467,37.384397,344,16.161570,82.50
13468,37.387173,343,15.389637,82.50
13469,37.389949,344,14.701992,82.50
13470,37.392725,345,14.419883,82.50
13471,37.395501,346,14.591414,82.50
13472,37.398277,345,14.876194,82.50
13473,37.401053,345,14.922413,82.50
13474,37.403829,345,14.773133,82.50
13475,37.406605,344,14.553167,82.50
13476,37.409381,344,14.203298,82.50
13477,37.412157,344,13.726723,82.50
13478,37.414933,343,13.120668,82.50
13479,37.417709,343,12.398619,82.50
13480,37.420485,344,11.853473,82.50
13481,37.423261,344,11.736208,82.50
13482,37.426037,344,11.879581,82.50
13483,37.428813,344,11.978930,82.50
13484,37.431589,344,11.899099,82.50
13485,37.434365,345,11.765243,82.50
13486,37.437141,345,11.791235,82.50
13487,37.439917,345,11.960717,82.50
13488,37.442693,345,12.109039,82.50
13489,37.445469,343,11.959678,82.50
13490,37.448245,342,11.240132,82.50
13491,37.451021,342,10.140503,82.50
13492,37.453797,340,8.987506,82.50
13493,37.456573,339,7.793853,82.50
13494,37.459349,339,6.636500,82.50
13495,37.462125,339,5.719246,82.50
13496,37.464901,339,5.094568,82.50
13497,37.467677,340,4.795032,82.50
13498,37.470453,341,4.939924,82.50
13499,37.473229,341,5.460098,82.50
13500,37.476005,341,6.032203,82.50
13501,37.478781,342,6.469712,82.50
13502,37.481557,342,6.790396,82.50
13503,37.484333,340,6.817377,82.50
13504,37.487109,339,6.315761,82.50
13505,37.489885,341,5.631965,82.50
13506,37.492661,342,5.393643,82.50
13507,37.495437,343,5.714861,82.50
13508,37.498213,344,6.364583,82.50
13509,37.500989,344,7.115304,82.50
13510,37.503765,342,7.595063,82.50
13511,37.506541,342,7.532361,82.50
13512,37.509317,341,7.028205,82.50
13513,37.512093,340,6.192196,82.50
13514,37.514869,339,5.075373,82.50
13515,37.517645,338,3.839895,82.50
13516,37.520421,338,2.734484,82.50
13517,37.523197,339,2.065918,82.50
13518,37.525973,340,1.996647,82.50
13519,37.528749,342,2.490165,82.50
13520,37.531525,342,3.342447,82.50
13521,37.534301,343,4.259503,82.50
13522,37.537077,342,5.016411,82.50
13523,37.539853,341,5.351541,82.50
13524,37.542629,341,5.164455,82.50
13525,37.545405,340,4.591854,82.50
13526,37.548181,339,3.716201,82.50
13527,37.550957,340,2.801110,82.50
13528,37.553733,340,2.261666,82.50
13529,37.556509,340,2.148962,82.50
13530,37.559285,339,2.146374,82.50
13531,37.562061,341,2.122652,82.50
13532,37.564837,341,2.251406,82.50
13533,37.567613,341,2.506569,82.50
13534,37.570389,340,2.662990,82.50
13535,37.573165,338,2.459282,82.50
13536,37.575941,336,1.644804,82.50
13537,37.578717,336,0.337366,82.50
13538,37.581493,336,-0.983056,82.50
13539,37.584269,338,-1.793704,82.50
13540,37.587045,339,-1.761574,82.50
13541,37.589821,339,-1.060513,82.50
13542,37.592597,338,-0.287735,82.50
13543,37.595373,338,0.101671,82.50
13544,37.598149,339,0.160679,82.50
13545,37.600925,340,0.235689,82.50
13546,37.603701,340,0.491452,82.50
13547,37.606477,341,0.911203,82.50
13548,37.609253,340,1.377074,82.50
13549,37.612029,339,1.559100,82.50
13550,37.614805,337,1.136179,82.50
13551,37.617581,335,0.005407,82.50
13552,37.620357,333,-1.692930,82.50
13553,37.623133,333,-3.520230,82.50
13554,37.625909,333,-4.940494,82.50
13555,37.628685,335,-5.594915,82.50
13556,37.631461,336,-5.392681,82.50
13557,37.634237,338,-4.496416,82.50
13558,37.637013,339,-3.152823,82.50
13559,37.639789,339,-1.716652,82.50
13560,37.642565,339,-0.585207,82.50
13561,37.645341,341,0.223778,82.50
13562,37.648117,341,0.907807,82.50
13563,37.650893,340,1.333610,82.50
13564,37.653669,338,1.189728,82.50
13565,37.656445,338,0.519538,82.50
13566,37.659221,337,-0.334701,82.50
13567,37.661997,337,-1.162770,82.50
13568,37.664773,336,-1.944301,82.50
13569,37.667549,337,-2.599485,82.50
13570,37.670325,337,-2.923626,82.50
13571,37.673101,337,-2.893405,82.50
13572,37.675877,336,-2.769033,82.50
13573,37.678653,335,-2.881313,82.50
13574,37.681429,334,-3.404721,82.50
13575,37.684205,333,-4.277576,82.50
13576,37.686981,332,-5.323221,82.50
13577,37.689757,332,-6.294778,82.50
13578,37.692533,333,-6.881879,82.50
13579,37.695309,334,-6.893802,82.50
13580,37.698085,333,-6.557638,82.50
13581,37.700861,333,-6.295437,82.50
13582,37.703637,333,-6.197801,82.50
13583,37.706413,333,-6.139749,82.50
13584,37.709189,332,-6.156023,82.50
13585,37.711965,332,-6.354866,82.50
13586,37.714741,332,-6.666141,82.50
13587,37.717517,331,-7.014575,82.50
13588,37.720293,331,-7.397119,82.50
13589,37.723069,331,-7.694453,82.50
13590,37.725845,331,-7.823138,82.50
13591,37.728621,331,-7.843808,82.50
13592,37.731397,332,-7.759405,82.50
13593,37.734173,334,-7.359102,82.50
13594,37.736949,333,-6.631135,82.50
13595,37.739725,333,-5.959605,82.50
13596,37.742501,332,-5.629284,82.50
13597,37.745277,332,-5.675387,82.50
13598,37.748053,331,-6.030483,82.50
13599,37.750829,330,-6.651171,82.50
13600,37.753605,329,-7.475844,82.50
13601,37.756381,329,-8.296874,82.50
13602,37.759157,329,-8.878535,82.50
13603,37.761933,330,-9.087719,82.50
13604,37.764709,330,-8.948467,82.50
13605,37.767485,329,-8.730054,82.50
13606,37.770261,328,-8.748595,82.50
13607,37.773037,328,-9.012077,82.50
13608,37.775813,328,-9.304451,82.50
13609,37.778589,329,-9.430721,82.50
13610,37.781365,330,-9.248737,82.50
13611,37.784141,331,-8.706776,82.50
13612,37.786917,330,-8.000898,82.50
13613,37.789693,330,-7.451017,82.50
13614,37.792469,328,-7.299916,82.50
13615,37.795245,328,-7.649652,82.50
13616,37.798021,327,-8.348368,82.50
13617,37.800797,328,-9.063063,82.50
13618,37.803573,328,-9.451583,82.50
13619,37.806349,328,-9.437766,82.50
13620,37.809125,328,-9.196344,82.50
13621,37.811901,328,-8.910938,82.50
13622,37.814677,329,-8.636857,82.50
13623,37.817453,330,-8.244043,82.50
13624,37.820229,330,-7.682488,82.50
13625,37.823005,330,-7.093130,82.50
13626,37.825781,329,-6.681158,82.50
13627,37.828557,329,-6.584339,82.50
13628,37.831333,328,-6.809037,82.50
13629,37.834109,329,-7.196240,82.50
13630,37.836885,328,-7.522505,82.50
13631,37.839661,328,-7.746306,82.50
13632,37.842437,327,-7.936619,82.50
13633,37.845213,326,-8.234410,82.50
13634,37.847989,326,-8.709450,82.50
13635,37.850765,326,-9.201870,82.50
13636,37.853541,326,-9.545039,82.50
13637,37.856317,328,-9.516522,82.50
13638,37.859093,329,-8.889079,82.50
13639,37.861869,331,-7.711657,82.50
13640,37.864645,334,-6.069084,82.50
13641,37.867421,337,-3.938755,82.50
13642,37.870197,337,-1.612597,82.50
13643,37.872973,337,0.312827,82.50
13644,37.875749,338,1.611109,82.50
13645,37.878525,340,2.595877,82.50
13646,37.881301,340,3.490299,82.50
13647,37.884077,341,4.215059,82.50
13648,37.886853,340,4.675332,82.50
13649,37.889629,341,4.909476,82.50
13650,37.892405,339,4.952736,82.50
13651,37.895181,338,4.605735,82.50
13652,37.897957,337,3.776422,82.50
13653,37.900733,335,2.556892,82.50
13654,37.903509,332,0.910138,82.50
13655,37.906285,330,-1.125857,82.50
13656,37.909061,326,-3.453428,82.50
13657,37.911837,324,-6.047974,82.50
13658,37.914613,323,-8.637703,82.50
13659,37.917389,322,-10.835792,82.50
13660,37.920165,320,-12.580169,82.50
13661,37.922941,319,-13.987630,82.50
13662,37.925717,317,-15.160054,82.50
13663,37.928493,317,-16.160595,82.50
13664,37.931269,317,-16.907364,82.50
13665,37.934045,317,-17.337721,82.50
13666,37.936821,317,-17.493525,82.50
13667,37.939597,317,-17.395641,82.50
13668,37.942373,315,-17.239736,82.50
13669,37.945149,314,-17.380005,82.50
13670,37.947925,314,-17.854225,82.50
13671,37.950701,315,-18.314541,82.50
13672,37.953477,314,-18.538047,82.50
13673,37.956253,315,-18.512784,82.50
13674,37.959029,316,-18.092145,82.50
13675,37.961805,318,-17.132475,82.50
13676,37.964581,318,-15.834306,82.50
13677,37.967357,318,-14.673186,82.50
13678,37.970133,316,-14.072373,82.50
13679,37.972909,315,-14.170808,82.50
13680,37.975685,313,-14.831365,82.50
13681,37.978461,311,-15.934718,82.50
13682,37.981237,309,-17.446426,82.50
13683,37.984013,309,-19.104545,82.50
13684,37.986789,306,-20.648617,82.50
13685,37.989565,299,-22.553576,82.50
13686,37.992341,291,-25.745963,82.50
13687,37.995117,281,-30.790912,82.50
13688,37.997893,269,-37.927502,82.50
13689,38.000669,260,-46.867426,82.50
13690,38.003445,258,-56.043791,82.50
13691,38.006221,269,-62.373316,82.50
13692,38.008997,294,-61.885954,82.50
13693,38.011773,323,-51.765689,82.50
13694,38.014549,349,-32.570094,82.50
13695,38.017325,370,-7.925236,82.50
13696,38.020101,384,17.542145,82.50
13697,38.022877,398,40.281439,82.50
13698,38.025653,412,59.063700,82.50
13699,38.028429,423,74.182907,82.50
13700,38.031205,426,85.688694,82.50
13701,38.033981,421,92.736522,82.50
13702,38.036757,407,94.052464,82.50
13703,38.039533,387,88.566931,82.50
13704,38.042309,362,75.882554,82.50
13705,38.045085,334,56.449729,82.50
13706,38.047861,309,31.908244,82.50
13707,38.050637,292,5.551005,82.50
13708,38.053413,280,-18.636065,82.50
13709,38.056189,272,-37.933922,82.50
13710,38.058965,265,-51.768686,82.50
13711,38.061741,259,-61.187939,82.50
13712,38.064517,257,-67.457790,82.50
13713,38.067293,261,-70.797861,82.50
13714,38.070069,270,-70.478450,82.50
13715,38.072845,283,-65.806323,82.50
13716,38.075621,295,-57.041044,82.50
13717,38.078397,304,-45.745016,82.50
13718,38.081173,309,-34.186510,82.50
13719,38.083949,312,-24.278958,82.50
13720,38.086725,313,-16.991559,82.50
13721,38.089501,313,-12.482956,82.50
13722,38.092277,313,-10.364992,82.50
13723,38.095053,314,-9.800172,82.50
13724,38.097829,314,-9.863307,82.50
13725,38.100605,315,-9.903426,82.50
13726,38.103381,314,-9.691506,82.50
13727,38.106157,315,-9.327405,82.50
13728,38.108933,316,-8.837216,82.50
13729,38.111709,316,-8.265137,82.50
13730,38.114485,315,-7.862965,82.50
13731,38.117261,314,-7.806619,82.50
13732,38.120037,314,-7.983425,82.50
13733,38.122813,315,-8.078606,82.50
13734,38.125589,315,-7.948900,82.50
13735,38.128365,316,-7.676255,82.50
13736,38.131141,315,-7.371717,82.50
13737,38.133917,315,-7.136858,82.50
13738,38.136693,315,-6.926456,82.50
13739,38.139469,316,-6.608420,82.50
13740,38.142245,317,-6.122406,82.50
13741,38.145021,318,-5.482949,82.50
13742,38.147797,317,-4.850865,82.50
13743,38.150573,315,-4.561306,82.50
13744,38.153349,314,-4.801844,82.50
13745,38.156125,313,-5.451476,82.50
13746,38.158901,313,-6.301017,82.50
13747,38.161677,314,-7.040579,82.50
