indice,tiempo_s,adc_raw,ecg_filtrado,bpm_estimado
0,0.000000,345,26.618576,
1,0.002776,344,107.377704,
2,0.005552,345,208.438392,
3,0.008328,346,285.508867,
4,0.011104,345,330.489590,
5,0.013880,343,348.667984,
6,0.016656,342,347.714069,
7,0.019432,342,335.543048,
8,0.022208,342,320.284381,
9,0.024984,343,308.695035,
10,0.027760,344,303.582636,
11,0.030536,345,302.846753,
12,0.033312,345,301.864134,
13,0.036088,345,297.640483,
14,0.038864,344,291.051881,
15,0.041640,344,285.349260,
16,0.044416,343,282.596526,
17,0.047192,342,281.493385,
18,0.049968,341,278.830295,
19,0.052744,341,272.923131,
20,0.055520,341,265.344595,
21,0.058296,341,259.323751,
22,0.061072,341,256.605373,
23,0.063848,340,255.780542,
24,0.066624,340,253.736971,
25,0.069400,341,248.886535,
26,0.072176,342,242.652451,
27,0.074952,343,237.904015,
28,0.077728,342,236.028741,
29,0.080504,340,235.425930,
30,0.083280,339,233.152732,
31,0.086056,338,227.826963,
32,0.088832,337,220.752687,
33,0.091608,337,214.682602,
34,0.094384,337,211.354527,
35,0.097160,337,209.919722,
36,0.099936,338,208.014904,
37,0.102712,338,204.176963,
38,0.105488,339,199.158055,
39,0.108264,340,195.153047,
40,0.111040,341,193.518032,
41,0.113816,340,193.214564,
42,0.116592,340,191.827401,
43,0.119368,340,188.068069,
44,0.122144,340,182.891185,
45,0.124920,340,178.409340,
46,0.127696,339,175.824220,
47,0.130472,338,174.275987,
48,0.133248,336,171.739606,
49,0.136024,336,167.112147,
50,0.138800,336,161.411501,
51,0.141576,336,156.683205,
52,0.144352,336,154.033404,
53,0.147128,337,152.818627,
54,0.149904,338,151.410465,
55,0.152680,338,148.656557,
56,0.155456,336,144.708285,
57,0.158232,335,140.743557,
58,0.161008,334,137.796077,
59,0.163784,334,135.644947,
60,0.166560,334,133.115542,
61,0.169336,334,129.425084,
62,0.172112,333,125.014204,
63,0.174888,333,121.170202,
64,0.177664,333,118.808235,
65,0.180440,334,117.548560,
66,0.183216,333,115.988244,
67,0.185992,333,113.050893,
68,0.188768,333,109.176044,
69,0.191544,333,105.779266,
70,0.194320,334,103.791630,
71,0.197096,335,102.898704,
72,0.199872,337,101.972608,
73,0.202648,338,100.239888,
74,0.205424,337,97.799723,
75,0.208200,336,95.319223,
76,0.210976,334,93.258754,
77,0.213752,332,91.156978,
78,0.216528,330,88.023891,
79,0.219304,330,83.570798,
80,0.222080,330,78.759738,
81,0.224856,331,75.032399,
82,0.227632,331,73.074126,
83,0.230408,332,72.291169,
84,0.233184,331,71.338171,
85,0.235960,332,69.311074,
86,0.238736,331,66.493629,
87,0.241512,331,63.807993,
88,0.244288,331,61.924231,
89,0.247064,332,60.737698,
90,0.249840,332,59.463534,
91,0.252616,332,57.423029,
92,0.255392,331,54.711851,
93,0.258168,329,51.933783,
94,0.260944,327,49.434732,
95,0.263720,328,47.172850,
96,0.266496,328,44.890209,
97,0.269272,328,42.266454,
98,0.272048,328,39.465028,
99,0.274824,329,37.239640,
100,0.277600,329,36.076122,
101,0.280376,329,35.512012,
102,0.283152,329,34.589458,
103,0.285928,328,32.702772,
104,0.288704,327,30.000290,
105,0.291480,327,27.296149,
106,0.294256,327,25.328054,
107,0.297032,329,24.166039,
108,0.299808,331,23.428663,
109,0.302584,332,22.667670,
110,0.305360,330,21.549534,
111,0.308136,329,20.059636,
112,0.310912,327,18.401282,
113,0.313688,327,16.568967,
114,0.316464,326,14.323745,
115,0.319240,327,11.636041,
116,0.322016,328,9.089236,
117,0.324792,330,7.536186,
118,0.327568,332,7.371208,
119,0.330344,336,8.341817,
120,0.333120,338,9.732830,
121,0.335896,339,10.689342,
122,0.338672,338,10.751822,
123,0.341448,338,10.116899,
124,0.344224,336,9.120650,
125,0.347000,336,7.731262,
126,0.349776,334,5.681756,
127,0.352552,334,2.902241,
128,0.355328,334,-0.046460,
129,0.358104,334,-2.367185,
130,0.360880,335,-3.692928,
131,0.363656,336,-4.214384,
132,0.366432,336,-4.600929,
133,0.369208,335,-5.545687,
134,0.371984,334,-7.190205,
135,0.374760,332,-9.188153,
136,0.377536,329,-11.370383,
137,0.380312,327,-13.927603,
138,0.383088,324,-17.115716,
139,0.385864,322,-20.968728,
140,0.388640,319,-25.117136,
141,0.391416,318,-28.933823,
142,0.394192,317,-31.895958,
143,0.396968,318,-33.905203,
144,0.399744,318,-35.270402,
145,0.402520,319,-36.359139,
146,0.405296,319,-37.241401,
147,0.408072,320,-37.729274,
148,0.410848,320,-37.750896,
149,0.413624,321,-37.572148,
150,0.416400,320,-37.697570,
151,0.419176,319,-38.568793,
152,0.421952,317,-40.202624,
153,0.424728,317,-42.107428,
154,0.427504,317,-43.669592,
155,0.430280,317,-44.747843,
156,0.433056,318,-45.593345,
157,0.435832,318,-46.380154,
158,0.438608,317,-47.202368,
159,0.441384,316,-48.084804,
160,0.444160,312,-49.236464,
161,0.446936,310,-51.091650,
162,0.449712,309,-53.650230,
163,0.452488,305,-56.698459,
164,0.455264,298,-60.482469,
165,0.458040,288,-65.542237,
166,0.460816,275,-72.477087,
167,0.463592,261,-81.793711,
168,0.466368,248,-93.444012,
169,0.469144,245,-105.901509,
170,0.471920,251,-115.874548,
171,0.474696,272,-119.338856,
172,0.477472,301,-113.057815,
173,0.480248,328,-96.708605,
174,0.483024,353,-73.358332,
175,0.485800,375,-47.178180,
176,0.488576,396,-21.362385,
177,0.491352,415,2.409676,
178,0.494128,429,23.241476,
179,0.496904,437,40.152473,
180,0.499680,436,51.885830,
181,0.502456,426,57.053866,
182,0.505232,409,54.647829,
183,0.508008,386,44.470859,
184,0.510784,360,27.155201,
185,0.513560,337,4.439630,
186,0.516336,318,-20.742280,
187,0.519112,304,-45.114265,
188,0.521888,293,-66.164164,
189,0.524664,282,-82.968022,
190,0.527440,273,-96.065103,
191,0.530216,268,-106.234183,
192,0.532992,267,-113.654877,
193,0.535768,272,-117.863046,
194,0.538544,280,-118.152571,
195,0.541320,292,-114.167503,
196,0.544096,301,-106.475314,
197,0.546872,306,-96.977607,
198,0.549648,308,-88.129163,
199,0.552424,309,-81.564153,
200,0.555200,309,-77.672655,
201,0.557976,309,-75.999831,
202,0.560752,308,-75.828349,
203,0.563528,308,-76.484800,
204,0.566304,308,-77.367385,
205,0.569080,308,-78.093538,
206,0.571856,308,-78.562131,
207,0.574632,309,-78.731275,
208,0.577408,308,-78.676096,
209,0.580184,309,-78.572448,
210,0.582960,309,-78.424552,
211,0.585736,309,-78.251748,
212,0.588512,308,-78.224220,
213,0.591288,307,-78.506915,
214,0.594064,306,-79.132730,
215,0.596840,305,-80.005004,
216,0.599616,305,-80.937568,
217,0.602392,306,-81.611128,
218,0.605168,307,-81.748546,
219,0.607944,308,-81.322280,
220,0.610720,309,-80.483728,
221,0.613496,309,-79.494101,
222,0.616272,306,-78.899141,
223,0.619048,304,-79.256213,
224,0.621824,303,-80.476619,
225,0.624600,303,-81.945985,
226,0.627376,304,-83.043500,
227,0.630152,304,-83.483867,
228,0.632928,304,-83.418321,
229,0.635704,305,-83.041279,
230,0.638480,304,-82.529259,
231,0.641256,304,-82.173111,
232,0.644032,303,-82.129593,
233,0.646808,303,-82.354379,
234,0.649584,302,-82.723724,
235,0.652360,300,-83.279519,
236,0.655136,298,-84.204717,
237,0.657912,297,-85.460524,
238,0.660688,297,-86.711696,
239,0.663464,298,-87.528855,
240,0.666240,298,-87.714371,
241,0.669016,298,-87.436342,
242,0.671792,297,-87.034140,
243,0.674568,297,-86.759583,
244,0.677344,297,-86.624976,
245,0.680120,296,-86.621753,
246,0.682896,295,-86.852392,
247,0.685672,294,-87.315799,
248,0.688448,293,-87.902798,
249,0.691224,293,-88.461481,
250,0.694000,292,-88.902818,
251,0.696776,292,-89.255418,
252,0.699552,290,-89.618107,
253,0.702328,288,-90.210484,
254,0.705104,287,-91.085174,
255,0.707880,286,-92.030119,
256,0.710656,286,-92.834350,
257,0.713432,285,-93.411192,
258,0.716208,282,-94.003792,
259,0.718984,280,-94.943609,
260,0.721760,278,-96.205750,
261,0.724536,277,-97.551623,
262,0.727312,275,-98.849334,
263,0.730088,273,-100.164620,
264,0.732864,270,-101.621854,
265,0.735640,268,-103.221066,
266,0.738416,266,-104.805499,
267,0.741192,265,-106.204589,
268,0.743968,263,-107.398757,
269,0.746744,262,-108.459007,
270,0.749520,260,-109.396763,
271,0.752296,259,-110.179077,
272,0.755072,258,-110.740975,
273,0.757848,257,-111.096426,
274,0.760624,257,-111.302102,
275,0.763400,256,-111.362401,
276,0.766176,256,-111.272422,
277,0.768952,257,-110.854187,
278,0.771728,257,-109.974529,
279,0.774504,257,-108.856323,
280,0.777280,258,-107.716979,
281,0.780056,260,-106.426188,
282,0.782832,261,-104.792370,
283,0.785608,263,-102.803259,
284,0.788384,266,-100.398021,
285,0.791160,270,-97.418323,
286,0.793936,275,-93.741252,
287,0.796712,281,-89.260768,
288,0.799488,286,-84.012250,
289,0.802264,290,-78.364711,
290,0.805040,293,-72.886045,
291,0.807816,297,-67.944424,
292,0.810592,300,-63.593535,
293,0.813368,304,-59.721177,
294,0.816144,308,-56.042326,
295,0.818920,314,-52.104195,
296,0.821696,319,-47.563359,
297,0.824472,323,-42.597741,
298,0.827248,326,-37.785794,
299,0.830024,329,-33.570907,
300,0.832800,332,-30.006968,
301,0.835576,335,-26.887458,
302,0.838352,337,-24.067523,
303,0.841128,339,-21.577721,
304,0.843904,340,-19.516332,
305,0.846680,342,-17.883158,
306,0.849456,345,-16.383142,
307,0.852232,347,-14.694402,
308,0.855008,347,-12.981816,
309,0.857784,347,-11.705291,
310,0.860560,348,-10.990959,
311,0.863336,349,-10.578638,
312,0.866112,350,-10.217016,
313,0.868888,351,-9.788127,
314,0.871664,352,-9.240620,
315,0.874440,352,-8.650367,
316,0.877216,353,-8.144973,
317,0.879992,354,-7.698180,
318,0.882768,354,-7.308884,
319,0.885544,355,-7.032857,
320,0.888320,354,-6.902695,
321,0.891096,354,-7.014242,
322,0.893872,353,-7.408225,
323,0.896648,353,-8.040776,
324,0.899424,353,-8.768912,
325,0.902200,353,-9.426510,
326,0.904976,353,-9.939083,
327,0.907752,353,-10.289991,
328,0.910528,354,-10.443847,
329,0.913304,356,-10.248426,
330,0.916080,356,-9.714639,
331,0.918856,355,-9.262830,
332,0.921632,354,-9.293445,
333,0.924408,352,-9.923783,
334,0.927184,351,-11.097097,
335,0.929960,352,-12.434275,
336,0.932736,352,-13.467331,
337,0.935512,351,-14.177516,
338,0.938288,352,-14.670323,
339,0.941064,352,-14.846903,
340,0.943840,352,-14.787350,
341,0.946616,352,-14.736585,
342,0.949392,352,-14.827202,
343,0.952168,351,-15.125880,
344,0.954944,351,-15.609884,
345,0.957720,351,-16.091113,
346,0.960496,351,-16.438787,
347,0.963272,349,-16.855760,
348,0.966048,347,-17.736027,
349,0.968824,347,-19.053370,
350,0.971600,347,-20.299516,
351,0.974376,347,-21.129623,
352,0.977152,347,-21.561793,
353,0.979928,348,-21.678880,
354,0.982704,348,-21.545062,
355,0.985480,348,-21.323991,
356,0.988256,348,-21.151596,
357,0.991032,347,-21.129190,
358,0.993808,347,-21.344163,
359,0.996584,347,-21.707794,
360,0.999360,349,-21.921723,
361,1.002136,350,-21.673504,
362,1.004912,350,-21.036519,
363,1.007688,350,-20.367889,
364,1.010464,350,-19.895340,
365,1.013240,348,-19.835935,
366,1.016016,346,-20.483128,
367,1.018792,346,-21.716556,
368,1.021568,346,-22.963101,
369,1.024344,347,-23.746575,
370,1.027120,348,-23.876992,
371,1.029896,349,-23.424842,
372,1.032672,349,-22.689010,
373,1.035448,347,-22.176993,
374,1.038224,346,-22.302825,
375,1.041000,345,-23.014386,
376,1.043776,344,-24.047398,
377,1.046552,345,-25.067800,
378,1.049328,346,-25.643918,
379,1.052104,348,-25.496707,
380,1.054880,348,-24.718184,
381,1.057656,348,-23.760704,
382,1.060432,348,-23.020837,
383,1.063208,348,-22.615200,
384,1.065984,348,-22.510913,
385,1.068760,348,-22.594929,
386,1.071536,348,-22.731383,
387,1.074312,346,-22.977953,
388,1.077088,345,-23.552619,
389,1.079864,346,-24.304294,
390,1.082640,345,-24.921388,
391,1.085416,345,-25.411344,
392,1.088192,346,-25.700050,
393,1.090968,345,-25.703496,
394,1.093744,345,-25.629799,
395,1.096520,346,-25.534269,
396,1.099296,347,-25.253287,
397,1.102072,347,-24.797709,
398,1.104848,348,-24.271802,
399,1.107624,346,-23.846099,
400,1.110400,343,-24.004476,
401,1.113176,342,-25.004097,
402,1.115952,341,-26.491124,
403,1.118728,341,-27.973419,
404,1.121504,342,-29.006717,
405,1.124280,343,-29.269781,
406,1.127056,344,-28.765415,
407,1.129832,345,-27.750625,
408,1.132608,345,-26.614651,
409,1.135384,344,-25.816850,
410,1.138160,343,-25.646949,
411,1.140936,342,-26.048774,
412,1.143712,341,-26.790968,
413,1.146488,341,-27.615032,
414,1.149264,342,-28.204772,
415,1.152040,342,-28.383606,
416,1.154816,342,-28.269855,
417,1.157592,341,-28.102953,
418,1.160368,342,-27.959488,
419,1.163144,342,-27.732554,
420,1.165920,342,-27.467314,
421,1.168696,341,-27.375370,
422,1.171472,341,-27.525832,
423,1.174248,340,-27.811551,
424,1.177024,341,-28.050037,
425,1.179800,342,-27.988411,
426,1.182576,340,-27.758035,
427,1.185352,339,-27.860220,
428,1.188128,339,-28.331536,
429,1.190904,339,-28.790785,
430,1.193680,340,-28.946872,
431,1.196456,340,-28.750117,
432,1.199232,340,-28.403114,
433,1.202008,341,-28.017215,
434,1.204784,341,-27.529233,
435,1.207560,341,-27.000905,
436,1.210336,341,-26.558239,
437,1.213112,340,-26.336752,
438,1.215888,340,-26.421498,
439,1.218664,340,-26.660683,
440,1.221440,341,-26.761382,
441,1.224216,341,-26.556673,
442,1.226992,340,-26.239065,
443,1.229768,340,-26.091897,
444,1.232544,339,-26.186125,
445,1.235320,339,-26.475223,
446,1.238096,338,-26.864696,
447,1.240872,339,-27.189846,
448,1.243648,340,-27.171451,
449,1.246424,339,-26.827547,
450,1.249200,339,-26.511608,
451,1.251976,338,-26.418245,
452,1.254752,338,-26.538640,
453,1.257528,338,-26.722490,
454,1.260304,339,-26.748400,
455,1.263080,339,-26.516689,
456,1.265856,337,-26.300366,
457,1.268632,335,-26.563055,
458,1.271408,334,-27.386460,
459,1.274184,335,-28.325618,
460,1.276960,336,-28.823981,
461,1.279736,338,-28.596407,
462,1.282512,338,-27.738297,
463,1.285288,337,-26.744400,
464,1.288064,336,-26.126846,
465,1.290840,336,-25.988912,
466,1.293616,336,-26.129874,
467,1.296392,335,-26.426322,
468,1.299168,335,-26.828302,
469,1.301944,335,-27.131910,
470,1.304720,335,-27.173427,
471,1.307496,335,-27.003607,
472,1.310272,335,-26.773401,
473,1.313048,336,-26.516577,
474,1.315824,335,-26.228052,
475,1.318600,335,-26.009180,
476,1.321376,335,-25.838531,
477,1.324152,335,-25.643208,
478,1.326928,336,-25.391622,
479,1.329704,336,-25.048823,
480,1.332480,337,-24.602435,
481,1.335256,336,-24.093432,
482,1.338032,336,-23.675296,
483,1.340808,336,-23.404377,
484,1.343584,335,-23.323294,
485,1.346360,334,-23.583380,
486,1.349136,332,-24.258509,
487,1.351912,333,-25.098760,
488,1.354688,334,-25.535410,
489,1.357464,334,-25.361151,
490,1.360240,334,-24.902201,
491,1.363016,334,-24.462736,
492,1.365792,334,-24.114921,
493,1.368568,333,-23.889751,
494,1.371344,332,-23.905808,
495,1.374120,332,-24.165058,
496,1.376896,331,-24.559537,
497,1.379672,331,-25.017791,
498,1.382448,332,-25.300804,
499,1.385224,332,-25.171899,
500,1.388000,332,-24.736028,
501,1.390776,331,-24.310498,
502,1.393552,332,-24.050409,
503,1.396328,333,-23.749121,
504,1.399104,334,-23.174437,
505,1.401880,334,-22.368454,
506,1.404656,334,-21.548571,
507,1.407432,333,-20.964734,
508,1.410208,333,-20.752418,
509,1.412984,333,-20.802073,
510,1.415760,332,-20.990092,
511,1.418536,333,-21.190031,
512,1.421312,334,-21.080820,
513,1.424088,336,-20.408903,
514,1.426864,338,-19.137877,
515,1.429640,339,-17.475367,
516,1.432416,340,-15.774672,
517,1.435192,340,-14.304814,
518,1.437968,340,-13.230323,
519,1.440744,340,-12.584478,
520,1.443520,342,-12.133003,
521,1.446296,342,-11.603223,
522,1.449072,342,-11.060309,
523,1.451848,341,-10.715798,
524,1.454624,340,-10.705436,
525,1.457400,341,-10.914779,
526,1.460176,342,-10.980011,
527,1.462952,342,-10.775448,
528,1.465728,342,-10.470788,
529,1.468504,338,-10.478357,
530,1.471280,335,-11.347130,
531,1.474056,333,-13.108729,
532,1.476832,331,-15.339056,
533,1.479608,329,-17.710222,
534,1.482384,328,-19.941447,
535,1.485160,327,-21.714642,
536,1.487936,327,-22.825998,
537,1.490712,325,-23.425362,
538,1.493488,325,-23.887916,
539,1.496264,325,-24.300763,
540,1.499040,326,-24.463886,
541,1.501816,327,-24.153710,
542,1.504592,328,-23.298719,
543,1.507368,329,-22.053845,
544,1.510144,329,-20.745997,
545,1.512920,329,-19.733362,
546,1.515696,329,-19.132514,
547,1.518472,329,-18.803323,
548,1.521248,328,-18.638330,
549,1.524024,327,-18.705445,
550,1.526800,327,-19.005524,
551,1.529576,326,-19.433657,
552,1.532352,327,-19.829985,
553,1.535128,327,-19.939728,
554,1.537904,328,-19.632444,
555,1.540680,328,-18.988403,
556,1.543456,325,-18.495908,
557,1.546232,322,-18.871607,
558,1.549008,318,-20.417317,
559,1.551784,313,-23.076161,
560,1.554560,305,-26.907320,
561,1.557336,296,-32.166522,
562,1.560112,285,-39.039306,
563,1.562888,271,-47.701710,
564,1.565664,259,-58.090097,
565,1.568440,253,-69.040174,
566,1.571216,258,-77.960078,
567,1.573992,278,-81.180310,
568,1.576768,306,-75.339035,
569,1.579544,332,-59.776559,
570,1.582320,358,-36.943569,
571,1.585096,381,-10.405779,
572,1.587872,402,16.599162,
573,1.590648,421,41.748814,
574,1.593424,437,63.787329,
575,1.596200,447,82.018767,
576,1.598976,449,95.664135,
577,1.601752,440,103.442702,
578,1.604528,423,103.797186,
579,1.607304,401,95.872396,
580,1.610080,375,80.084458,
581,1.612856,351,58.187867,
582,1.615632,332,33.334788,
583,1.618408,318,9.229404,
584,1.621184,307,-11.393753,
585,1.623960,297,-27.645651,
586,1.626736,288,-40.150062,
587,1.629512,282,-49.853693,
588,1.632288,281,-56.975388,
589,1.635064,283,-61.067400,
590,1.637840,291,-61.566421,
591,1.640616,299,-58.283844,
592,1.643392,307,-51.949938,
593,1.646168,312,-44.049504,
594,1.648944,316,-36.133112,
595,1.651720,316,-29.459329,
596,1.654496,317,-24.781510,
597,1.657272,317,-22.097418,
598,1.660048,318,-20.865821,
599,1.662824,317,-20.494255,
600,1.665600,317,-20.547767,
601,1.668376,317,-20.638671,
602,1.671152,317,-20.537530,
603,1.673928,317,-20.310447,
604,1.676704,318,-20.025927,
605,1.679480,317,-19.720400,
606,1.682256,317,-19.481432,
607,1.685032,317,-19.240112,
608,1.687808,317,-18.904819,
609,1.690584,316,-18.639364,
610,1.693360,318,-18.481421,
611,1.696136,318,-18.169182,
612,1.698912,319,-17.573066,
613,1.701688,318,-16.813843,
614,1.704464,317,-16.222845,
615,1.707240,315,-16.180779,
616,1.710016,314,-16.812358,
617,1.712792,313,-17.880839,
618,1.715568,313,-18.936555,
619,1.718344,312,-19.659825,
620,1.721120,313,-19.939628,
621,1.723896,313,-19.771736,
622,1.726672,314,-19.287084,
623,1.729448,314,-18.649254,
624,1.732224,315,-17.915638,
625,1.735000,315,-17.075652,
626,1.737776,315,-16.229039,
627,1.740552,314,-15.624947,
628,1.743328,314,-15.420481,
629,1.746104,314,-15.484414,
630,1.748880,315,-15.484632,
631,1.751656,314,-15.261131,
632,1.754432,313,-15.038532,
633,1.757208,312,-15.086602,
634,1.759984,311,-15.473058,
635,1.762760,310,-16.141736,
636,1.765536,310,-16.877753,
637,1.768312,310,-17.371414,
638,1.771088,309,-17.554640,
639,1.773864,308,-17.670796,
640,1.776640,308,-17.871119,
641,1.779416,309,-17.980099,
642,1.782192,310,-17.721394,
643,1.784968,311,-16.994855,
644,1.787744,311,-15.955700,
645,1.790520,310,-14.993932,
646,1.793296,307,-14.652040,
647,1.796072,303,-15.436946,
648,1.798848,301,-17.342455,
649,1.801624,300,-19.680739,
650,1.804400,299,-21.723742,
651,1.807176,299,-23.120919,
652,1.809952,299,-23.780954,
653,1.812728,298,-23.900531,
654,1.815504,296,-23.955827,
655,1.818280,294,-24.374525,
656,1.821056,292,-25.279362,
657,1.823832,290,-26.570043,
658,1.826608,287,-28.170326,
659,1.829384,286,-29.944803,
660,1.832160,285,-31.535547,
661,1.834936,283,-32.774623,
662,1.837712,282,-33.780190,
663,1.840488,280,-34.667165,
664,1.843264,278,-35.595198,
665,1.846040,276,-36.688213,
666,1.848816,274,-37.935296,
667,1.851592,271,-39.353681,
668,1.854368,269,-40.963681,
669,1.857144,268,-42.549599,
670,1.859920,268,-43.728029,
671,1.862696,267,-44.330912,
672,1.865472,267,-44.467567,
673,1.868248,266,-44.307221,
674,1.871024,265,-44.074042,
675,1.873800,264,-43.959769,
676,1.876576,265,-43.862889,
677,1.879352,267,-43.370105,
678,1.882128,269,-42.143691,
679,1.884904,271,-40.192228,
680,1.887680,274,-37.646281,
681,1.890456,279,-34.434385,
682,1.893232,284,-30.392629,
683,1.896008,289,-25.616386,
684,1.898784,293,-20.468885,
685,1.901560,296,-15.418129,
686,1.904336,301,-10.669923,
687,1.907112,305,-6.077835,
688,1.909888,310,-1.526896,
689,1.912664,314,2.985030,
690,1.915440,318,7.391003,
691,1.918216,322,11.656413,
692,1.920992,325,15.754061,
693,1.923768,328,19.539817,
694,1.926544,332,22.993433,
695,1.929320,337,26.392855,
696,1.932096,342,30.085449,
697,1.934872,345,34.064356,
698,1.937648,347,37.882227,
699,1.940424,349,41.102819,
700,1.943200,350,43.534449,
701,1.945976,350,45.051332,
702,1.948752,352,45.798417,
703,1.951528,353,46.266751,
704,1.954304,354,46.777467,
705,1.957080,355,47.373937,
706,1.959856,356,48.011586,
707,1.962632,357,48.609432,
708,1.965408,358,49.128565,
709,1.968184,359,49.604660,
710,1.970960,360,50.106780,
711,1.973736,359,50.511559,
712,1.976512,360,50.621595,
713,1.979288,359,50.412152,
714,1.982064,359,49.874739,
715,1.984840,358,49.053853,
716,1.987616,357,48.022285,
717,1.990392,357,46.898030,
718,1.993168,358,45.968860,
719,1.995944,358,45.393796,
720,1.998720,359,45.103207,
721,2.001496,359,45.010791,
722,2.004272,359,44.990025,
723,2.007048,358,44.832409,
724,2.009824,357,44.319184,
725,2.012600,355,43.279444,
726,2.015376,354,41.720089,
727,2.018152,353,39.912850,
728,2.020928,354,38.316149,
729,2.023704,353,37.212843,
730,2.026480,354,36.540521,
731,2.029256,354,36.191128,
732,2.032032,354,36.008983,
733,2.034808,354,35.819484,
734,2.037584,353,35.509148,
735,2.040360,352,34.930360,
736,2.043136,352,34.098427,
737,2.045912,352,33.225549,
738,2.048688,352,32.466921,
739,2.051464,352,31.863585,
740,2.054240,353,31.497013,
741,2.057016,353,31.419091,
742,2.059792,353,31.463595,
743,2.062568,352,31.342966,
744,2.065344,352,30.909275,
745,2.068120,350,30.141082,
746,2.070896,350,29.085229,
747,2.073672,351,28.097825,
748,2.076448,350,27.431851,
749,2.079224,349,26.827387,
750,2.082000,347,25.939988,
751,2.084776,345,24.600041,
752,2.087552,345,22.982703,
753,2.090328,346,21.619957,
754,2.093104,348,20.991956,
755,2.095880,348,21.115542,
756,2.098656,349,21.633984,
757,2.101432,350,22.329867,
758,2.104208,351,23.146650,
759,2.106984,350,23.827521,
760,2.109760,349,23.965164,
761,2.112536,348,23.419958,
762,2.115312,348,22.464844,
763,2.118088,347,21.439646,
764,2.120864,346,20.419992,
765,2.123640,345,19.337491,
766,2.126416,344,18.169566,
767,2.129192,344,17.014388,
768,2.131968,345,16.157657,
769,2.134744,346,15.863998,
770,2.137520,347,16.136207,
771,2.140296,347,16.710173,
772,2.143072,347,17.226090,
773,2.145848,347,17.485617,
774,2.148624,348,17.572283,
775,2.151400,348,17.647093,
776,2.154176,348,17.694860,
777,2.156952,347,17.567727,
778,2.159728,346,17.117463,
779,2.162504,346,16.392011,
780,2.165280,346,15.642674,
781,2.168056,345,14.961071,
782,2.170832,345,14.288542,
783,2.173608,344,13.620270,
784,2.176384,345,13.044645,
785,2.179160,345,12.715109,
786,2.181936,345,12.593564,
787,2.184712,344,12.438291,
788,2.187488,343,12.028442,
789,2.190264,342,11.303216,
790,2.193040,341,10.342405,
791,2.195816,340,9.235017,
792,2.198592,340,8.124015,
793,2.201368,341,7.300309,
794,2.204144,343,7.111250,
795,2.206920,344,7.660190,
796,2.209696,345,8.681423,
797,2.212472,345,9.762551,
798,2.215248,345,10.556563,
799,2.218024,344,10.852360,
800,2.220800,343,10.569289,
801,2.223576,342,9.791960,
802,2.226352,341,8.719770,
803,2.229128,340,7.524243,
804,2.231904,340,6.383373,
805,2.234680,341,5.576428,
806,2.237456,341,5.259990,
807,2.240232,340,5.194802,
808,2.243008,340,5.074864,
809,2.245784,340,4.884521,
810,2.248560,340,4.697722,
811,2.251336,339,4.440585,
812,2.254112,339,4.031329,
813,2.256888,339,3.588605,
814,2.259664,341,3.419459,
815,2.262440,342,3.780031,
816,2.265216,342,4.500671,
817,2.267992,340,5.008406,
818,2.270768,338,4.783284,
819,2.273544,338,3.878184,
820,2.276320,337,2.750215,
821,2.279096,337,1.691819,
822,2.281872,338,0.939204,
823,2.284648,339,0.740923,
824,2.287424,339,1.048289,
825,2.290200,340,1.622248,
826,2.292976,339,2.195352,
827,2.295752,339,2.477246,
828,2.298528,339,2.429459,
829,2.301304,338,2.148823,
830,2.304080,338,1.695696,
831,2.306856,337,1.170716,
832,2.309632,338,0.707823,
833,2.312408,338,0.466560,
834,2.315184,338,0.416409,
835,2.317960,339,0.496271,
836,2.320736,339,0.749933,
837,2.323512,339,1.078644,
838,2.326288,338,1.256653,
839,2.329064,337,1.065034,
840,2.331840,337,0.519435,
841,2.334616,337,-0.104135,
842,2.337392,337,-0.579216,
843,2.340168,337,-0.844784,
844,2.342944,337,-0.936997,
845,2.345720,338,-0.860818,
846,2.348496,339,-0.538743,
847,2.351272,340,0.048174,
848,2.354048,340,0.759265,
849,2.356824,340,1.371711,
850,2.359600,339,1.686765,
851,2.362376,338,1.549945,
852,2.365152,339,1.093546,
853,2.367928,339,0.683915,
854,2.370704,339,0.456303,
855,2.373480,340,0.441326,
856,2.376256,341,0.764078,
857,2.379032,341,1.350924,
858,2.381808,341,1.900152,
859,2.384584,341,2.211991,
860,2.387360,339,2.140330,
861,2.390136,337,1.470071,
862,2.392912,337,0.330838,
863,2.395688,337,-0.783738,
864,2.398464,339,-1.421365,
865,2.401240,340,-1.344647,
866,2.404016,341,-0.662232,
867,2.406792,342,0.363872,
868,2.409568,342,1.467124,
869,2.412344,340,2.179137,
870,2.415120,340,2.163327,
871,2.417896,339,1.575157,
872,2.420672,338,0.670783,
873,2.423448,338,-0.307387,
874,2.426224,338,-1.056564,
875,2.429000,338,-1.468279,
876,2.431776,338,-1.644689,
877,2.434552,337,-1.797247,
878,2.437328,336,-2.151334,
879,2.440104,336,-2.690255,
880,2.442880,336,-3.177243,
881,2.445656,336,-3.483258,
882,2.448432,337,-3.571745,
883,2.451208,339,-3.274586,
884,2.453984,339,-2.553025,
885,2.456760,338,-1.803730,
886,2.459536,338,-1.398505,
887,2.462312,338,-1.312341,
888,2.465088,338,-1.407082,
889,2.467864,338,-1.601205,
890,2.470640,338,-1.808415,
891,2.473416,337,-2.017580,
892,2.476192,338,-2.193732,
